asin,day,rank,reviews_total
B0DEMO0023,55,927,51
B0DEMO0023,56,984,52
B0DEMO0023,57,923,53
B0DEMO0023,58,863,54
B0DEMO0023,59,818,54
B0DEMO0023,60,776,55
B0DEMO0023,61,859,57
B0DEMO0023,62,1025,58
B0DEMO0023,63,858,59
B0DEMO0023,64,919,60
B0DEMO0023,65,1002,61
B0DEMO0023,66,1012,62
B0DEMO0023,67,867,63
B0DEMO0023,68,955,64
B0DEMO0023,69,871,65
B0DEMO0023,70,765,67
B0DEMO0023,71,959,68
B0DEMO0023,72,892,69
B0DEMO0023,73,820,71
B0DEMO0023,74,890,72
B0DEMO0023,75,895,73
B0DEMO0023,76,879,75
B0DEMO0023,77,799,76
B0DEMO0023,78,847,77
B0DEMO0023,79,877,78
B0DEMO0023,80,905,80
B0DEMO0023,81,833,81
B0DEMO0023,82,774,82
B0DEMO0023,83,869,83
B0DEMO0023,84,924,84
B0DEMO0023,85,795,85
B0DEMO0023,86,864,86
B0DEMO0023,87,899,87
B0DEMO0023,88,896,89
B0DEMO0023,89,913,90
B0DEMO0023,90,836,91
B0DEMO0023,91,911,92
B0DEMO0023,92,904,93
B0DEMO0023,93,756,94
B0DEMO0023,94,826,96
B0DEMO0023,95,818,97
B0DEMO0023,96,757,98
B0DEMO0023,97,777,99
B0DEMO0023,98,677,100
B0DEMO0023,99,839,101
B0DEMO0023,100,846,102
B0DEMO0023,101,865,103
B0DEMO0023,102,876,105
B0DEMO0023,103,748,106
B0DEMO0023,104,773,107
B0DEMO0023,105,884,109
B0DEMO0023,106,850,110
B0DEMO0023,107,733,111
B0DEMO0023,108,643,113
B0DEMO0023,109,761,114
B0DEMO0023,110,711,116
B0DEMO0023,111,777,117
B0DEMO0023,112,835,119
B0DEMO0023,113,687,120
B0DEMO0023,114,788,121
B0DEMO0023,115,699,122
B0DEMO0023,116,939,123
B0DEMO0023,117,773,125
B0DEMO0023,118,799,126
B0DEMO0023,119,707,128
B0DEMO0024,0,1149,0
B0DEMO0024,1,1159,1
B0DEMO0024,2,1420,2
B0DEMO0024,3,1281,3
B0DEMO0024,4,1158,3
B0DEMO0024,5,1324,4
B0DEMO0024,6,1300,5
B0DEMO0024,7,1325,6
B0DEMO0024,8,1337,7
B0DEMO0024,9,1330,7
B0DEMO0024,10,1424,8
B0DEMO0024,11,1115,9
B0DEMO0024,12,1232,10
B0DEMO0024,13,1292,11
B0DEMO0024,14,1322,12
B0DEMO0024,15,1275,12
B0DEMO0024,16,1245,13
B0DEMO0024,17,1346,14
B0DEMO0024,18,1290,15
B0DEMO0024,19,1442,15
B0DEMO0024,20,1382,16
B0DEMO0024,21,1221,16
B0DEMO0024,22,1318,17
B0DEMO0024,23,1312,18
B0DEMO0024,24,1233,19
B0DEMO0024,25,1277,20
B0DEMO0024,26,1419,21
B0DEMO0024,27,1313,21
B0DEMO0024,28,1361,22
B0DEMO0024,29,1324,23
B0DEMO0024,30,1169,24
B0DEMO0024,31,1338,24
B0DEMO0024,32,1149,25
B0DEMO0024,33,1376,26
B0DEMO0024,34,1352,27
B0DEMO0024,35,1246,28
B0DEMO0024,36,1349,29
B0DEMO0024,37,1338,30
B0DEMO0024,38,1299,31
B0DEMO0024,39,1401,31
B0DEMO0024,40,1359,32
B0DEMO0024,41,1514,33
B0DEMO0024,42,1418,33
B0DEMO0024,43,1352,34
B0DEMO0024,44,1398,35
B0DEMO0024,45,1327,36
B0DEMO0024,46,1320,36
B0DEMO0024,47,1435,37
B0DEMO0024,48,1334,38
B0DEMO0024,49,1382,39
B0DEMO0024,50,1225,40
B0DEMO0024,51,1307,40
B0DEMO0024,52,1239,41
B0DEMO0024,53,1354,42
B0DEMO0024,54,1275,43
B0DEMO0024,55,1312,44
B0DEMO0024,56,1215,45
B0DEMO0024,57,1254,46
B0DEMO0024,58,1380,46
B0DEMO0024,59,1365,47
B0DEMO0024,60,1145,48
B0DEMO0024,61,1377,49
B0DEMO0024,62,1305,49
B0DEMO0024,63,1376,50
B0DEMO0024,64,1394,50
B0DEMO0024,65,1450,51
B0DEMO0024,66,1521,51
B0DEMO0024,67,1224,52
B0DEMO0024,68,1178,53
B0DEMO0024,69,1228,54
B0DEMO0024,70,1301,54
B0DEMO0024,71,1397,55
B0DEMO0024,72,1100,56
B0DEMO0024,73,1260,57
B0DEMO0024,74,1312,58
B0DEMO0024,75,1407,59
B0DEMO0024,76,1270,59
B0DEMO0024,77,1291,60
B0DEMO0024,78,1112,60
B0DEMO0024,79,1382,61
B0DEMO0024,80,1289,62
B0DEMO0024,81,1402,63
B0DEMO0024,82,1328,64
B0DEMO0024,83,1542,64
B0DEMO0024,84,1521,65
B0DEMO0024,85,1213,66
B0DEMO0024,86,1376,67
B0DEMO0024,87,1224,68
B0DEMO0024,88,1631,68
B0DEMO0024,89,1376,69
B0DEMO0024,90,1274,70
B0DEMO0024,91,1171,71
B0DEMO0024,92,1198,72
B0DEMO0024,93,1334,72
B0DEMO0024,94,1346,73
B0DEMO0024,95,1146,74
B0DEMO0024,96,1388,75
B0DEMO0024,97,1358,75
B0DEMO0024,98,1444,76
B0DEMO0024,99,1375,77
B0DEMO0024,100,1250,77
B0DEMO0024,101,1191,78
B0DEMO0024,102,1305,79
B0DEMO0024,103,1384,80
B0DEMO0024,104,1312,81
B0DEMO0024,105,1728,81
B0DEMO0024,106,1447,82
B0DEMO0024,107,1301,82
B0DEMO0024,108,1347,83
B0DEMO0024,109,1386,84
B0DEMO0024,110,1168,85
B0DEMO0024,111,1229,86
B0DEMO0024,112,1404,87
B0DEMO0024,113,1269,87
B0DEMO0024,114,1393,88
B0DEMO0024,115,1414,89
B0DEMO0024,116,1371,89
B0DEMO0024,117,1492,90
B0DEMO0024,118,1178,91
B0DEMO0024,119,1176,92
B0DEMO0025,0,1302,0
B0DEMO0025,1,1301,1
B0DEMO0025,2,1454,1
B0DEMO0025,3,1213,2
B0DEMO0025,4,1527,3
B0DEMO0025,5,1210,4
B0DEMO0025,6,1443,4
B0DEMO0025,7,1529,5
B0DEMO0025,8,1169,6
B0DEMO0025,9,1246,7
B0DEMO0025,10,1228,7
B0DEMO0025,11,1211,8
B0DEMO0025,12,1510,9
B0DEMO0025,13,1121,9
B0DEMO0025,14,1282,10
B0DEMO0025,15,984,11
B0DEMO0025,16,1182,12
B0DEMO0025,17,1120,13
B0DEMO0025,18,1236,14
B0DEMO0025,19,1057,14
B0DEMO0025,20,1237,15
B0DEMO0025,21,1303,16
B0DEMO0025,22,1230,17
B0DEMO0025,23,1260,18
B0DEMO0025,24,1232,19
B0DEMO0025,25,1207,19
B0DEMO0025,26,1394,20
B0DEMO0025,27,1268,21
B0DEMO0025,28,1261,21
B0DEMO0025,29,1337,22
B0DEMO0025,30,1177,23
B0DEMO0025,31,1362,24
B0DEMO0025,32,1274,24
B0DEMO0025,33,1349,25
B0DEMO0025,34,1260,26
B0DEMO0025,35,1071,27
B0DEMO0025,36,1235,27
B0DEMO0025,37,1257,28
B0DEMO0025,38,1304,29
B0DEMO0025,39,1099,30
B0DEMO0025,40,1493,31
B0DEMO0025,41,1139,32
B0DEMO0025,42,1118,33
B0DEMO0025,43,1270,34
B0DEMO0025,44,1108,35
B0DEMO0025,45,1126,36
B0DEMO0025,46,1330,37
B0DEMO0025,47,1236,38
B0DEMO0025,48,1069,39
B0DEMO0025,49,1273,39
B0DEMO0025,50,1096,40
B0DEMO0025,51,1215,41
B0DEMO0025,52,1259,42
B0DEMO0025,53,1173,42
B0DEMO0025,54,1127,43
B0DEMO0025,55,1258,44
B0DEMO0025,56,1098,45
B0DEMO0025,57,1129,46
B0DEMO0025,58,1271,47
B0DEMO0025,59,1053,48
B0DEMO0025,60,1061,49
B0DEMO0025,61,1191,49
B0DEMO0025,62,1215,50
B0DEMO0025,63,1266,51
B0DEMO0025,64,1253,52
B0DEMO0025,65,1042,53
B0DEMO0025,66,986,53
B0DEMO0025,67,1211,55
B0DEMO0025,68,1077,55
B0DEMO0025,69,1085,57
B0DEMO0025,70,1027,57
B0DEMO0025,71,1388,58
B0DEMO0025,72,1028,59
B0DEMO0025,73,1089,60
B0DEMO0025,74,1211,60
B0DEMO0025,75,1048,61
B0DEMO0025,76,1085,62
B0DEMO0025,77,1096,63
B0DEMO0025,78,1043,64
B0DEMO0025,79,1032,65
B0DEMO0025,80,1125,66
B0DEMO0025,81,1167,66
B0DEMO0025,82,915,67
B0DEMO0025,83,997,68
B0DEMO0025,84,1122,68
B0DEMO0025,85,1232,69
B0DEMO0025,86,1041,70
B0DEMO0025,87,1163,71
B0DEMO0025,88,1092,72
B0DEMO0025,89,995,72
B0DEMO0025,90,974,73
B0DEMO0025,91,1004,74
B0DEMO0025,92,1047,75
B0DEMO0025,93,991,76
B0DEMO0025,94,1059,77
B0DEMO0025,95,999,78
B0DEMO0025,96,1007,80
B0DEMO0025,97,1161,81
B0DEMO0025,98,1012,82
B0DEMO0025,99,1006,82
B0DEMO0025,100,1002,83
B0DEMO0025,101,977,85
B0DEMO0025,102,1113,86
B0DEMO0025,103,1207,87
B0DEMO0025,104,1018,88
B0DEMO0025,105,1013,89
B0DEMO0025,106,1036,90
B0DEMO0025,107,935,90
B0DEMO0025,108,1140,91
B0DEMO0025,109,1004,93
B0DEMO0025,110,965,94
B0DEMO0025,111,1097,95
B0DEMO0025,112,966,96
B0DEMO0025,113,1046,97
B0DEMO0025,114,938,98
B0DEMO0025,115,836,100
B0DEMO0025,116,1053,100
B0DEMO0025,117,951,102
B0DEMO0025,118,1018,103
B0DEMO0025,119,1005,104
B0DEMO0026,0,2009,0
B0DEMO0026,1,2254,1
B0DEMO0026,2,2046,2
B0DEMO0026,3,2209,3
B0DEMO0026,4,2136,4
B0DEMO0026,5,2489,4
B0DEMO0026,6,2379,5
B0DEMO0026,7,2291,6
B0DEMO0026,8,2042,6
B0DEMO0026,9,2306,7
B0DEMO0026,10,2144,8
B0DEMO0026,11,1912,9
B0DEMO0026,12,2218,10
B0DEMO0026,13,2040,10
B0DEMO0026,14,1755,11
B0DEMO0026,15,2407,12
B0DEMO0026,16,1829,13
B0DEMO0026,17,2245,14
B0DEMO0026,18,2334,14
B0DEMO0026,19,1895,15
B0DEMO0026,20,2208,16
B0DEMO0026,21,1985,17
B0DEMO0026,22,2286,17
B0DEMO0026,23,2033,18
B0DEMO0026,24,1924,19
B0DEMO0026,25,1847,20
B0DEMO0026,26,1746,21
B0DEMO0026,27,1918,21
B0DEMO0026,28,2051,22
B0DEMO0026,29,2025,23
B0DEMO0026,30,1764,24
B0DEMO0026,31,1530,26
B0DEMO0026,32,1849,27
B0DEMO0026,33,1561,28
B0DEMO0026,34,1900,28
B0DEMO0026,35,1937,30
B0DEMO0026,36,1825,30
B0DEMO0026,37,1869,31
B0DEMO0026,38,1840,33
B0DEMO0026,39,1626,34
B0DEMO0026,40,1737,35
B0DEMO0026,41,1852,36
B0DEMO0026,42,1470,37
B0DEMO0026,43,1668,38
B0DEMO0026,44,1666,39
B0DEMO0026,45,1465,40
B0DEMO0026,46,1621,41
B0DEMO0026,47,1380,43
B0DEMO0026,48,1690,44
B0DEMO0026,49,1517,46
B0DEMO0026,50,1396,47
B0DEMO0026,51,1284,48
B0DEMO0026,52,1654,49
B0DEMO0026,53,1475,51
B0DEMO0026,54,1549,52
B0DEMO0026,55,1557,53
B0DEMO0026,56,1533,54
B0DEMO0026,57,1512,55
B0DEMO0026,58,1433,56
B0DEMO0026,59,1673,57
B0DEMO0026,60,1555,58
B0DEMO0026,61,1384,60
B0DEMO0026,62,1397,61
B0DEMO0026,63,1215,62
B0DEMO0026,64,1370,63
B0DEMO0026,65,1299,65
B0DEMO0026,66,1203,66
B0DEMO0026,67,1205,68
B0DEMO0026,68,1199,70
B0DEMO0026,69,1366,71
B0DEMO0026,70,1224,72
B0DEMO0026,71,1068,74
B0DEMO0026,72,1083,76
B0DEMO0026,73,1160,78
B0DEMO0026,74,1088,80
B0DEMO0026,75,1164,81
B0DEMO0026,76,1033,83
B0DEMO0026,77,1124,85
B0DEMO0026,78,965,88
B0DEMO0026,79,1058,90
B0DEMO0026,80,1072,92
B0DEMO0026,81,1072,94
B0DEMO0026,82,1088,95
B0DEMO0026,83,826,97
B0DEMO0026,84,1075,99
B0DEMO0026,85,1005,100
B0DEMO0026,86,882,103
B0DEMO0026,87,1064,105
B0DEMO0026,88,984,107
B0DEMO0026,89,1003,109
B0DEMO0026,90,1039,111
B0DEMO0026,91,1087,113
B0DEMO0026,92,1000,115
B0DEMO0026,93,817,118
B0DEMO0026,94,997,119
B0DEMO0026,95,1018,121
B0DEMO0026,96,912,122
B0DEMO0026,97,1004,124
B0DEMO0026,98,935,126
B0DEMO0026,99,830,127
B0DEMO0026,100,826,129
B0DEMO0026,101,914,130
B0DEMO0026,102,827,133
B0DEMO0026,103,878,135
B0DEMO0026,104,855,137
B0DEMO0026,105,873,140
B0DEMO0026,106,938,141
B0DEMO0026,107,899,144
B0DEMO0026,108,821,146
B0DEMO0026,109,837,148
B0DEMO0026,110,819,149
B0DEMO0026,111,767,152
B0DEMO0026,112,859,154
B0DEMO0026,113,887,156
B0DEMO0026,114,831,158
B0DEMO0026,115,840,159
B0DEMO0026,116,779,162
B0DEMO0026,117,956,164
B0DEMO0026,118,762,166
B0DEMO0026,119,800,169
B0DEMO0027,0,2149,1
B0DEMO0027,1,2534,2
B0DEMO0027,2,2725,2
B0DEMO0027,3,2567,3
B0DEMO0027,4,2296,4
B0DEMO0027,5,2211,5
B0DEMO0027,6,2545,6
B0DEMO0027,7,2500,7
B0DEMO0027,8,2504,8
B0DEMO0027,9,2196,9
B0DEMO0027,10,2499,9
B0DEMO0027,11,1909,10
B0DEMO0027,12,2387,11
B0DEMO0027,13,2192,12
B0DEMO0027,14,2339,12
B0DEMO0027,15,2141,13
B0DEMO0027,16,2458,14
B0DEMO0027,17,2435,14
B0DEMO0027,18,2081,15
B0DEMO0027,19,2387,16
B0DEMO0027,20,1951,17
B0DEMO0027,21,2336,18
B0DEMO0027,22,2147,19
B0DEMO0027,23,2300,20
B0DEMO0027,24,2165,21
B0DEMO0027,25,2167,21
B0DEMO0027,26,2249,22
B0DEMO0027,27,2017,23
B0DEMO0027,28,2027,24
B0DEMO0027,29,2242,25
B0DEMO0027,30,1849,26
B0DEMO0027,31,1989,27
B0DEMO0027,32,2095,27
B0DEMO0027,33,1900,28
B0DEMO0027,34,1728,30
B0DEMO0027,35,2015,31
B0DEMO0027,36,2214,32
B0DEMO0027,37,1799,33
B0DEMO0027,38,1983,34
B0DEMO0027,39,1777,34
B0DEMO0027,40,1754,35
B0DEMO0027,41,1549,36
B0DEMO0027,42,2179,37
B0DEMO0027,43,1801,38
B0DEMO0027,44,1536,39
B0DEMO0027,45,1559,40
B0DEMO0027,46,1534,42
B0DEMO0027,47,1425,43
B0DEMO0027,48,1574,44
B0DEMO0027,49,1436,45
B0DEMO0027,50,1630,46
B0DEMO0027,51,1771,47
B0DEMO0027,52,1470,48
B0DEMO0027,53,1887,49
B0DEMO0027,54,1405,51
B0DEMO0027,55,1706,52
B0DEMO0027,56,1694,53
B0DEMO0027,57,1667,54
B0DEMO0027,58,1549,54
B0DEMO0027,59,1369,56
B0DEMO0027,60,1539,56
B0DEMO0027,61,1362,58
B0DEMO0027,62,1493,60
B0DEMO0027,63,1377,62
B0DEMO0027,64,1556,63
B0DEMO0027,65,1469,65
B0DEMO0027,66,1347,66
B0DEMO0027,67,1399,67
B0DEMO0027,68,1502,68
B0DEMO0027,69,1155,70
B0DEMO0027,70,1144,71
B0DEMO0027,71,1120,72
B0DEMO0027,72,1261,74
B0DEMO0027,73,1140,76
B0DEMO0027,74,1430,77
B0DEMO0027,75,1250,79
B0DEMO0027,76,1301,80
B0DEMO0027,77,997,82
B0DEMO0027,78,1079,84
B0DEMO0027,79,1175,86
B0DEMO0027,80,1227,87
B0DEMO0027,81,1018,88
B0DEMO0027,82,1247,90
B0DEMO0027,83,1001,91
B0DEMO0027,84,1163,92
B0DEMO0027,85,975,93
B0DEMO0027,86,1001,95
B0DEMO0027,87,1065,97
B0DEMO0027,88,941,99
B0DEMO0027,89,961,102
B0DEMO0027,90,1033,104
B0DEMO0027,91,944,106
B0DEMO0027,92,1049,108
B0DEMO0027,93,1018,110
B0DEMO0027,94,936,112
B0DEMO0027,95,914,114
B0DEMO0027,96,1001,115
B0DEMO0027,97,943,118
B0DEMO0027,98,891,119
B0DEMO0027,99,1035,122
B0DEMO0027,100,951,124
B0DEMO0027,101,987,125
B0DEMO0027,102,1003,128
B0DEMO0027,103,1026,130
B0DEMO0027,104,1091,132
B0DEMO0027,105,910,133
B0DEMO0027,106,944,134
B0DEMO0027,107,795,136
B0DEMO0027,108,874,137
B0DEMO0027,109,808,139
B0DEMO0027,110,882,142
B0DEMO0027,111,993,143
B0DEMO0027,112,906,146
B0DEMO0027,113,855,149
B0DEMO0027,114,857,150
B0DEMO0027,115,789,152
B0DEMO0027,116,919,155
B0DEMO0027,117,859,157
B0DEMO0027,118,865,159
B0DEMO0027,119,927,161
B0DEMO0028,0,1886,0
B0DEMO0028,1,1571,2
B0DEMO0028,2,1843,3
B0DEMO0028,3,1605,4
B0DEMO0028,4,1708,5
B0DEMO0028,5,1675,6
B0DEMO0028,6,1766,7
B0DEMO0028,7,1749,8
B0DEMO0028,8,1755,9
B0DEMO0028,9,1656,10
B0DEMO0028,10,1831,11
B0DEMO0028,11,1682,11
B0DEMO0028,12,1665,13
B0DEMO0028,13,1720,14
B0DEMO0028,14,1661,15
B0DEMO0028,15,1808,16
B0DEMO0028,16,1770,17
B0DEMO0028,17,1684,18
B0DEMO0028,18,1480,19
B0DEMO0028,19,1911,20
B0DEMO0028,20,1762,21
B0DEMO0028,21,1732,23
B0DEMO0028,22,1800,24
B0DEMO0028,23,1666,25
B0DEMO0028,24,1591,27
B0DEMO0028,25,1483,27
B0DEMO0028,26,1541,28
B0DEMO0028,27,1528,29
B0DEMO0028,28,1528,31
B0DEMO0028,29,1487,32
B0DEMO0028,30,1745,33
B0DEMO0028,31,1604,34
B0DEMO0028,32,1283,35
B0DEMO0028,33,1623,36
B0DEMO0028,34,1812,37
B0DEMO0028,35,1510,38
B0DEMO0028,36,1517,40
B0DEMO0028,37,1428,41
B0DEMO0028,38,1621,42
B0DEMO0028,39,1312,43
B0DEMO0028,40,1409,44
B0DEMO0028,41,1655,45
B0DEMO0028,42,1421,46
B0DEMO0028,43,1279,48
B0DEMO0028,44,1364,50
B0DEMO0028,45,1361,51
B0DEMO0028,46,1376,52
B0DEMO0028,47,1449,53
B0DEMO0028,48,1368,54
B0DEMO0028,49,1239,55
B0DEMO0028,50,1404,56
B0DEMO0028,51,1327,58
B0DEMO0028,52,1227,59
B0DEMO0028,53,1363,61
B0DEMO0028,54,1137,62
B0DEMO0028,55,1083,64
B0DEMO0028,56,1307,65
B0DEMO0028,57,1318,66
B0DEMO0028,58,1287,68
B0DEMO0028,59,1081,69
B0DEMO0028,60,1412,71
B0DEMO0028,61,1107,73
B0DEMO0028,62,1121,74
B0DEMO0028,63,1126,76
B0DEMO0028,64,1244,77
B0DEMO0028,65,1209,79
B0DEMO0028,66,1178,81
B0DEMO0028,67,1234,83
B0DEMO0028,68,1073,85
B0DEMO0028,69,1162,86
B0DEMO0028,70,1075,87
B0DEMO0028,71,1073,88
B0DEMO0028,72,1015,90
B0DEMO0028,73,1116,92
B0DEMO0028,74,1115,93
B0DEMO0028,75,1174,95
B0DEMO0028,76,1136,97
B0DEMO0028,77,1096,98
B0DEMO0028,78,1161,100
B0DEMO0028,79,1002,102
B0DEMO0028,80,940,104
B0DEMO0028,81,909,106
B0DEMO0028,82,1090,107
B0DEMO0028,83,950,109
B0DEMO0028,84,962,111
B0DEMO0028,85,949,113
B0DEMO0028,86,937,115
B0DEMO0028,87,966,117
B0DEMO0028,88,974,119
B0DEMO0028,89,887,122
B0DEMO0028,90,1061,124
B0DEMO0028,91,922,126
B0DEMO0028,92,910,128
B0DEMO0028,93,976,130
B0DEMO0028,94,834,133
B0DEMO0028,95,952,135
B0DEMO0028,96,763,137
B0DEMO0028,97,850,140
B0DEMO0028,98,813,142
B0DEMO0028,99,883,144
B0DEMO0028,100,820,146
B0DEMO0028,101,923,149
B0DEMO0028,102,853,150
B0DEMO0028,103,756,152
B0DEMO0028,104,814,155
B0DEMO0028,105,941,156
B0DEMO0028,106,864,158
B0DEMO0028,107,847,160
B0DEMO0028,108,852,161
B0DEMO0028,109,781,163
B0DEMO0028,110,882,166
B0DEMO0028,111,731,169
B0DEMO0028,112,918,171
B0DEMO0028,113,866,173
B0DEMO0028,114,828,175
B0DEMO0028,115,789,178
B0DEMO0028,116,825,180
B0DEMO0028,117,737,182
B0DEMO0028,118,733,185
B0DEMO0028,119,880,187
B0DEMO0029,0,1898,0
B0DEMO0029,1,2069,1
B0DEMO0029,2,1450,2
B0DEMO0029,3,1908,3
B0DEMO0029,4,1920,5
B0DEMO0029,5,1628,6
B0DEMO0029,6,1881,7
B0DEMO0029,7,1674,7
B0DEMO0029,8,2093,8
B0DEMO0029,9,1675,10
B0DEMO0029,10,1982,11
B0DEMO0029,11,1693,12
B0DEMO0029,12,1860,12
B0DEMO0029,13,1843,13
B0DEMO0029,14,2068,14
B0DEMO0029,15,1714,15
B0DEMO0029,16,2038,16
B0DEMO0029,17,1724,17
B0DEMO0029,18,2029,19
B0DEMO0029,19,1719,20
B0DEMO0029,20,1546,21
B0DEMO0029,21,1569,22
B0DEMO0029,22,1872,23
B0DEMO0029,23,1820,24
B0DEMO0029,24,1619,25
B0DEMO0029,25,1683,27
B0DEMO0029,26,1742,27
B0DEMO0029,27,1723,28
B0DEMO0029,28,1515,30
B0DEMO0029,29,1803,30
B0DEMO0029,30,1564,31
B0DEMO0029,31,1409,32
B0DEMO0029,32,1354,34
B0DEMO0029,33,1580,35
B0DEMO0029,34,1631,36
B0DEMO0029,35,1648,37
B0DEMO0029,36,1560,38
B0DEMO0029,37,1463,39
B0DEMO0029,38,1601,40
B0DEMO0029,39,1822,41
B0DEMO0029,40,1475,42
B0DEMO0029,41,1445,42
B0DEMO0029,42,1512,44
B0DEMO0029,43,1321,45
B0DEMO0029,44,1398,46
B0DEMO0029,45,1467,48
B0DEMO0029,46,1366,50
B0DEMO0029,47,1553,51
B0DEMO0029,48,1229,52
B0DEMO0029,49,1418,54
B0DEMO0029,50,1329,56
B0DEMO0029,51,1497,57
B0DEMO0029,52,1128,59
B0DEMO0029,53,1248,61
B0DEMO0029,54,1337,62
B0DEMO0029,55,1335,63
B0DEMO0029,56,1436,64
B0DEMO0029,57,1125,66
B0DEMO0029,58,1327,68
B0DEMO0029,59,1162,69
B0DEMO0029,60,1092,71
B0DEMO0029,61,982,73
B0DEMO0029,62,1017,75
B0DEMO0029,63,1200,76
B0DEMO0029,64,1108,77
B0DEMO0029,65,1016,79
B0DEMO0029,66,1180,81
B0DEMO0029,67,1126,82
B0DEMO0029,68,965,84
B0DEMO0029,69,1157,85
B0DEMO0029,70,982,87
B0DEMO0029,71,1079,88
B0DEMO0029,72,1232,90
B0DEMO0029,73,1066,91
B0DEMO0029,74,1075,92
B0DEMO0029,75,1089,94
B0DEMO0029,76,1236,95
B0DEMO0029,77,950,96
B0DEMO0029,78,1019,98
B0DEMO0029,79,821,100
B0DEMO0029,80,1032,102
B0DEMO0029,81,927,104
B0DEMO0029,82,1023,106
B0DEMO0029,83,850,108
B0DEMO0029,84,999,109
B0DEMO0029,85,826,112
B0DEMO0029,86,872,113
B0DEMO0029,87,951,115
B0DEMO0029,88,954,116
B0DEMO0029,89,750,118
B0DEMO0029,90,836,120
B0DEMO0029,91,834,122
B0DEMO0029,92,775,124
B0DEMO0029,93,902,126
B0DEMO0029,94,913,127
B0DEMO0029,95,774,130
B0DEMO0029,96,775,133
B0DEMO0029,97,774,135
B0DEMO0029,98,751,137
B0DEMO0029,99,914,139
B0DEMO0029,100,741,142
B0DEMO0029,101,716,145
B0DEMO0029,102,815,146
B0DEMO0029,103,773,149
B0DEMO0029,104,728,151
B0DEMO0029,105,769,153
B0DEMO0029,106,755,156
B0DEMO0029,107,660,158
B0DEMO0029,108,700,162
B0DEMO0029,109,760,164
B0DEMO0029,110,785,165
B0DEMO0029,111,840,168
B0DEMO0029,112,742,170
B0DEMO0029,113,815,172
B0DEMO0029,114,751,173
B0DEMO0029,115,749,175
B0DEMO0029,116,818,176
B0DEMO0029,117,711,179
B0DEMO0029,118,750,182
B0DEMO0029,119,880,184
B0DEMO0030,0,381,4
B0DEMO0030,1,419,7
B0DEMO0030,2,476,8
B0DEMO0030,3,423,10
B0DEMO0030,4,435,12
B0DEMO0030,5,396,15
B0DEMO0030,6,490,18
B0DEMO0030,7,442,21
B0DEMO0030,8,358,24
B0DEMO0030,9,421,26
B0DEMO0030,10,436,29
B0DEMO0030,11,465,32
B0DEMO0030,12,475,35
B0DEMO0030,13,387,39
B0DEMO0030,14,432,42
B0DEMO0030,15,439,45
B0DEMO0030,16,418,47
B0DEMO0030,17,443,51
B0DEMO0030,18,417,53
B0DEMO0030,19,431,56
B0DEMO0030,20,487,59
B0DEMO0030,21,444,62
B0DEMO0030,22,463,65
B0DEMO0030,23,469,69
B0DEMO0030,24,430,71
B0DEMO0030,25,461,73
B0DEMO0030,26,567,75
B0DEMO0030,27,533,76
B0DEMO0030,28,446,79
B0DEMO0030,29,470,82
B0DEMO0030,30,509,85
B0DEMO0030,31,548,88
B0DEMO0030,32,544,89
B0DEMO0030,33,577,92
B0DEMO0030,34,487,95
B0DEMO0030,35,484,98
B0DEMO0030,36,525,99
B0DEMO0030,37,497,103
B0DEMO0030,38,499,106
B0DEMO0030,39,478,108
B0DEMO0030,40,534,110
B0DEMO0030,41,532,113
B0DEMO0030,42,548,115
B0DEMO0030,43,506,116
B0DEMO0030,44,622,119
B0DEMO0030,45,502,122
B0DEMO0030,46,570,123
B0DEMO0030,47,553,125
B0DEMO0030,48,521,127
B0DEMO0030,49,533,129
B0DEMO0030,50,506,131
B0DEMO0030,51,557,133
B0DEMO0030,52,600,136
B0DEMO0030,53,558,138
B0DEMO0030,54,550,139
B0DEMO0030,55,635,141
B0DEMO0030,56,594,144
B0DEMO0030,57,593,145
B0DEMO0030,58,527,148
B0DEMO0030,59,524,151
B0DEMO0030,60,667,154
B0DEMO0030,61,615,156
B0DEMO0030,62,594,158
B0DEMO0030,63,606,160
B0DEMO0030,64,629,161
B0DEMO0030,65,559,164
B0DEMO0030,66,681,166
B0DEMO0030,67,687,168
B0DEMO0030,68,556,171
B0DEMO0030,69,683,173
B0DEMO0030,70,569,174
B0DEMO0030,71,659,176
B0DEMO0030,72,707,178
B0DEMO0030,73,724,180
B0DEMO0030,74,695,182
B0DEMO0030,75,716,183
B0DEMO0030,76,833,185
B0DEMO0030,77,650,187
B0DEMO0030,78,680,188
B0DEMO0030,79,695,190
B0DEMO0030,80,763,192
B0DEMO0030,81,589,194
B0DEMO0030,82,658,195
B0DEMO0030,83,665,197
B0DEMO0030,84,736,198
B0DEMO0030,85,749,200
B0DEMO0030,86,778,202
B0DEMO0030,87,719,203
B0DEMO0030,88,745,205
B0DEMO0030,89,846,206
B0DEMO0030,90,880,208
B0DEMO0030,91,759,209
B0DEMO0030,92,791,212
B0DEMO0030,93,891,213
B0DEMO0030,94,765,214
B0DEMO0030,95,813,216
B0DEMO0030,96,757,219
B0DEMO0030,97,779,220
B0DEMO0030,98,875,221
B0DEMO0030,99,846,222
B0DEMO0030,100,847,223
B0DEMO0030,101,714,224
B0DEMO0030,102,945,226
B0DEMO0030,103,804,227
B0DEMO0030,104,827,228
B0DEMO0030,105,889,230
B0DEMO0030,106,858,232
B0DEMO0030,107,697,233
B0DEMO0030,108,911,235
