shop,domain,source_type,status,page,rank,title,brand,is_henkel,price,url
DA Drogist,da.nl,jina_paginated,partial,2,30,Schwarzkopf Shampoo argan oil & repair 400.0 Milliliter 3 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-shampoo-argan-oil-en-repair-4000-milliliter-946386
DA Drogist,da.nl,jina_paginated,partial,2,31,Schwarzkopf Vital uitgroeiset middenblond 1.00 Set 11 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-vital-uitgroeiset-middenblond-100-set-857689
DA Drogist,da.nl,jina_paginated,partial,2,32,Schwarzkopf Shampoo anti roos 400.00 Milliliter 3 . 61,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-shampoo-anti-roos-40000-milliliter-946350
DA Drogist,da.nl,jina_paginated,partial,2,33,Schwarzkopf Shampoo elke dag 400.00 Milliliter 3 . 59,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-shampoo-elke-dag-40000-milliliter-946348
DA Drogist,da.nl,jina_paginated,partial,2,34,Schwarzkopf Shampoo 7 kruiden 400.00 Milliliter 3 . 59,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-shampoo-7-kruiden-40000-milliliter-946347
DA Drogist,da.nl,jina_paginated,partial,2,35,Schwarzkopf Conditioner anti klit 250.00 Milliliter 3 . 46,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-conditioner-anti-klit-25000-milliliter-946357
DA Drogist,da.nl,jina_paginated,partial,2,36,Schwarzkopf Creme supreme 7-57 donker blond 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-7-57-donker-blond-100-stuks-915215
DA Drogist,da.nl,jina_paginated,partial,2,37,Schwarzkopf Creme supreme L1++ lightener 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-l1plusplus-lightener-100-stuks-915216
DA Drogist,da.nl,jina_paginated,partial,2,38,Schwarzkopf Creme supreme 9-16 licht blond 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-9-16-licht-blond-100-stuks-915209
DA Drogist,da.nl,jina_paginated,partial,2,39,Schwarzkopf Creme supreme 8-16 blond 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-8-16-blond-100-stuks-915208
DA Drogist,da.nl,jina_paginated,partial,2,40,Schwarzkopf Creme supreme 6-16 licht bruin 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-6-16-licht-bruin-100-stuks-915206
DA Drogist,da.nl,jina_paginated,partial,2,41,Schwarzkopf Creme supreme 5-60 bruin 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-5-60-bruin-100-stuks-915204
DA Drogist,da.nl,jina_paginated,partial,2,42,Schwarzkopf Creme supreme 10-19 licht blond 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-10-19-licht-blond-100-stuks-915201
DA Drogist,da.nl,jina_paginated,partial,2,43,Schwarzkopf Creme supreme 5-0 bruin 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-5-0-bruin-100-stuks-915212
DA Drogist,da.nl,jina_paginated,partial,2,44,Schwarzkopf Creme supreme 7-0 D blond 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-7-0-d-blond-100-stuks-915213
DA Drogist,da.nl,jina_paginated,partial,2,45,Schwarzkopf Creme supreme 7-16 D blond 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-7-16-d-blond-100-stuks-915211
DA Drogist,da.nl,jina_paginated,partial,2,46,Schwarzkopf Creme supreme 4-0 donker bruin 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-4-0-donker-bruin-100-stuks-915203
DA Drogist,da.nl,jina_paginated,partial,2,47,Schwarzkopf Creme supreme 7-42 D blond 1.00 Stuks 20 . 99,Schwarzkopf,True,,https://www.da.nl/product/schwarzkopf-creme-supreme-7-42-d-blond-100-stuks-915210
DA Drogist,da.nl,jina_paginated,partial,10,48,Syoss Intense Keratin Conditioner,Syoss,True,,https://www.da.nl/search?q=Syoss+Intense+Keratin+Conditioner
DA Drogist,da.nl,jina_paginated,partial,10,49,Syoss Oleo Conditioner,Syoss,True,,https://www.da.nl/search?q=Syoss+Oleo+Conditioner
DA Drogist,da.nl,jina_paginated,partial,10,50,Syoss Repair Conditioner,Syoss,True,,https://www.da.nl/search?q=Syoss+Repair+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,1,1,conditioner,,False,,https://www.plein.nl/drogisterij/haar/conditioner/
Plein.nl,plein.nl,jina_paginated,partial,1,2,Syoss Intense Keratin Conditioner,Syoss,True,,https://www.plein.nl/search?q=Syoss+Intense+Keratin+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,1,3,Syoss Oleo Conditioner,Syoss,True,,https://www.plein.nl/search?q=Syoss+Oleo+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,1,4,Syoss Repair Conditioner,Syoss,True,,https://www.plein.nl/search?q=Syoss+Repair+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,1,5,Syoss Color Conditioner,Syoss,True,,https://www.plein.nl/search?q=Syoss+Color+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,2,6,Syoss Curls Conditioner,Syoss,True,,https://www.plein.nl/search?q=Syoss+Curls+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,2,7,Syoss Glaze Conditioner,Syoss,True,,https://www.plein.nl/search?q=Syoss+Glaze+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,2,8,Gliss Liquid Silk Conditioner,Gliss,True,,https://www.plein.nl/search?q=Gliss+Liquid+Silk+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,2,9,Gliss Total Repair Conditioner,Gliss,True,,https://www.plein.nl/search?q=Gliss+Total+Repair+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,2,10,Gliss Ultimate Repair Conditioner,Gliss,True,,https://www.plein.nl/search?q=Gliss+Ultimate+Repair+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,3,11,Gliss Oil Nutritive Conditioner,Gliss,True,,https://www.plein.nl/search?q=Gliss+Oil+Nutritive+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,3,12,Schauma Anti-Klit Conditioner,Schauma,True,,https://www.plein.nl/search?q=Schauma+Anti-Klit+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,3,13,Schwarzkopf Conditioner,Schwarzkopf,True,,https://www.plein.nl/search?q=Schwarzkopf+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,3,14,Andrélon Oil & Care Conditioner,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Oil+&+Care+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,3,15,Andrélon Perfecte Krul Conditioner,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Perfecte+Krul+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,4,16,Andrélon Levendig Lang Conditioner,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Levendig+Lang+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,4,17,Andrélon Intense Repair Conditioner,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Intense+Repair+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,4,18,Elvive Dream Lengths Conditioner,Elvive,False,,https://www.plein.nl/search?q=Elvive+Dream+Lengths+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,4,19,Elvive Hydra Hyaluronic Conditioner,Elvive,False,,https://www.plein.nl/search?q=Elvive+Hydra+Hyaluronic+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,4,20,Elvive Bond Repair Conditioner,Elvive,False,,https://www.plein.nl/search?q=Elvive+Bond+Repair+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,5,21,Guhl Hyaluron Conditioner,Guhl,False,,https://www.plein.nl/search?q=Guhl+Hyaluron+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,5,22,Nivea Diamond Gloss Conditioner,,False,,https://www.plein.nl/search?q=Nivea+Diamond+Gloss+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,5,23,Pantene Repair Conditioner,Pantene,False,,https://www.plein.nl/search?q=Pantene+Repair+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,5,24,Dove Density Conditioner,Dove,False,,https://www.plein.nl/search?q=Dove+Density+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,5,25,John Frieda Frizz Ease Conditioner,John Frieda,False,,https://www.plein.nl/search?q=John+Frieda+Frizz+Ease+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,6,26,OGX Argan Oil Conditioner,OGX,False,,https://www.plein.nl/search?q=OGX+Argan+Oil+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,6,27,Olaplex No.5 Conditioner,Olaplex,False,,https://www.plein.nl/search?q=Olaplex+No.5+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,6,28,Weleda Rosemary Conditioner,Weleda,False,,https://www.plein.nl/search?q=Weleda+Rosemary+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,6,29,Urtekram Coconut Conditioner,Urtekram,False,,https://www.plein.nl/search?q=Urtekram+Coconut+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,6,30,Garnier Loving Blends Conditioner,Loving Blends,False,,https://www.plein.nl/search?q=Garnier+Loving+Blends+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,7,31,Head & Shoulders Conditioner,Head & Shoulders,False,,https://www.plein.nl/search?q=Head+&+Shoulders+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,7,32,Syoss Intense Keratin Deep Conditioner 250ml,Syoss,True,,https://www.plein.nl/search?q=Syoss+Intense+Keratin+Deep+Conditioner+250ml
Plein.nl,plein.nl,jina_paginated,partial,7,33,Syoss Intense Oleo Deep Conditioner 250ml,Syoss,True,,https://www.plein.nl/search?q=Syoss+Intense+Oleo+Deep+Conditioner+250ml
Plein.nl,plein.nl,jina_paginated,partial,7,34,Syoss Intense Repair Deep Conditioner 250ml,Syoss,True,,https://www.plein.nl/search?q=Syoss+Intense+Repair+Deep+Conditioner+250ml
Plein.nl,plein.nl,jina_paginated,partial,7,35,Syoss Intense Color Deep Conditioner 250ml,Syoss,True,,https://www.plein.nl/search?q=Syoss+Intense+Color+Deep+Conditioner+250ml
Plein.nl,plein.nl,jina_paginated,partial,8,36,Syoss Intense Curl Deep Conditioner 250ml,Syoss,True,,https://www.plein.nl/search?q=Syoss+Intense+Curl+Deep+Conditioner+250ml
Plein.nl,plein.nl,jina_paginated,partial,8,37,Syoss Intense Glaze Deep Conditioner 250ml,Syoss,True,,https://www.plein.nl/search?q=Syoss+Intense+Glaze+Deep+Conditioner+250ml
Plein.nl,plein.nl,jina_paginated,partial,8,38,Gliss Liquid Silk Conditioner 200ml,Gliss,True,,https://www.plein.nl/search?q=Gliss+Liquid+Silk+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,8,39,Gliss Total Repair Conditioner 200ml,Gliss,True,,https://www.plein.nl/search?q=Gliss+Total+Repair+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,8,40,Gliss Ultimate Repair Conditioner 200ml,Gliss,True,,https://www.plein.nl/search?q=Gliss+Ultimate+Repair+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,9,41,Gliss Oil Nutritive Conditioner 200ml,Gliss,True,,https://www.plein.nl/search?q=Gliss+Oil+Nutritive+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,9,42,Gliss Split Hair Miracle Conditioner 200ml,Gliss,True,,https://www.plein.nl/search?q=Gliss+Split+Hair+Miracle+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,9,43,Schauma Anti-Klit Conditioner 250ml,Schauma,True,,https://www.plein.nl/search?q=Schauma+Anti-Klit+Conditioner+250ml
Plein.nl,plein.nl,jina_paginated,partial,9,44,Schwarzkopf Gliss Kur Conditioner,Schwarzkopf,True,,https://www.plein.nl/search?q=Schwarzkopf+Gliss+Kur+Conditioner
Plein.nl,plein.nl,jina_paginated,partial,9,45,Andrélon Oil & Care Conditioner 200ml,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Oil+&+Care+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,10,46,Andrélon Perfecte Krul Conditioner 200ml,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Perfecte+Krul+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,10,47,Andrélon Levendig Lang Conditioner 200ml,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Levendig+Lang+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,10,48,Andrélon Intense Repair Conditioner 200ml,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Intense+Repair+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,10,49,Andrélon Kokos Volume Boost Conditioner 200ml,Andrélon,False,,https://www.plein.nl/search?q=Andrélon+Kokos+Volume+Boost+Conditioner+200ml
Plein.nl,plein.nl,jina_paginated,partial,10,50,Elvive Dream Lengths Conditioner 200ml,Elvive,False,,https://www.plein.nl/search?q=Elvive+Dream+Lengths+Conditioner+200ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,1,Syoss Haarspray Max Hold,Syoss,True,,https://www.drogeriedepot.nl/haarverzorging-kleuren/haarspray/haarspray-max-hold-pr-011831
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,2,Syoss Curl Pro Shampoo,Syoss,True,,https://www.drogeriedepot.nl/haarverzorging-kleuren/shampoo/locken-shampoo-curl-pro-pr-027788
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,3,Syoss Conditioner,Syoss,True,,https://www.drogeriedepot.nl/search?sSearch=syoss%20conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,4,Gliss Conditioner,Gliss,True,,https://www.drogeriedepot.nl/search?sSearch=gliss%20conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,5,Schwarzkopf Conditioner,Schwarzkopf,True,,https://www.drogeriedepot.nl/search?sSearch=schwarzkopf%20conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,6,Schauma Conditioner,Schauma,True,,https://www.drogeriedepot.nl/search?sSearch=schauma%20conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,7,got2b Conditioner,got2b,True,,https://www.drogeriedepot.nl/search?sSearch=got2b
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,8,Taft Conditioner,Taft,True,,https://www.drogeriedepot.nl/search?sSearch=taft
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,9,Elvive Conditioner,Elvive,False,,https://www.drogeriedepot.nl/search?sSearch=elvive%20conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,10,Guhl Conditioner,Guhl,False,,https://www.drogeriedepot.nl/search?sSearch=guhl%20conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,11,Syoss Intense Keratin Conditioner,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Intense+Keratin+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,12,Syoss Oleo Conditioner,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Oleo+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,13,Syoss Repair Conditioner,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Repair+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,14,Syoss Color Conditioner,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Color+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,15,Syoss Curls Conditioner,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Curls+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,16,Syoss Glaze Conditioner,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Glaze+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,17,Gliss Liquid Silk Conditioner,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Liquid+Silk+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,18,Gliss Total Repair Conditioner,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Total+Repair+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,19,Gliss Ultimate Repair Conditioner,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Ultimate+Repair+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,20,Gliss Oil Nutritive Conditioner,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Oil+Nutritive+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,21,Schauma Anti-Klit Conditioner,Schauma,True,,https://www.drogeriedepot.nl/search?q=Schauma+Anti-Klit+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,22,Andrélon Oil & Care Conditioner,Andrélon,False,,https://www.drogeriedepot.nl/search?q=Andrélon+Oil+&+Care+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,23,Andrélon Perfecte Krul Conditioner,Andrélon,False,,https://www.drogeriedepot.nl/search?q=Andrélon+Perfecte+Krul+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,24,Andrélon Levendig Lang Conditioner,Andrélon,False,,https://www.drogeriedepot.nl/search?q=Andrélon+Levendig+Lang+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,25,Andrélon Intense Repair Conditioner,Andrélon,False,,https://www.drogeriedepot.nl/search?q=Andrélon+Intense+Repair+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,26,Elvive Dream Lengths Conditioner,Elvive,False,,https://www.drogeriedepot.nl/search?q=Elvive+Dream+Lengths+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,27,Elvive Hydra Hyaluronic Conditioner,Elvive,False,,https://www.drogeriedepot.nl/search?q=Elvive+Hydra+Hyaluronic+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,28,Elvive Bond Repair Conditioner,Elvive,False,,https://www.drogeriedepot.nl/search?q=Elvive+Bond+Repair+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,29,Guhl Hyaluron Conditioner,Guhl,False,,https://www.drogeriedepot.nl/search?q=Guhl+Hyaluron+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,30,Nivea Diamond Gloss Conditioner,,False,,https://www.drogeriedepot.nl/search?q=Nivea+Diamond+Gloss+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,31,Pantene Repair Conditioner,Pantene,False,,https://www.drogeriedepot.nl/search?q=Pantene+Repair+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,32,Dove Density Conditioner,Dove,False,,https://www.drogeriedepot.nl/search?q=Dove+Density+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,33,John Frieda Frizz Ease Conditioner,John Frieda,False,,https://www.drogeriedepot.nl/search?q=John+Frieda+Frizz+Ease+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,34,OGX Argan Oil Conditioner,OGX,False,,https://www.drogeriedepot.nl/search?q=OGX+Argan+Oil+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,35,Olaplex No.5 Conditioner,Olaplex,False,,https://www.drogeriedepot.nl/search?q=Olaplex+No.5+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,36,Weleda Rosemary Conditioner,Weleda,False,,https://www.drogeriedepot.nl/search?q=Weleda+Rosemary+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,37,Urtekram Coconut Conditioner,Urtekram,False,,https://www.drogeriedepot.nl/search?q=Urtekram+Coconut+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,38,Garnier Loving Blends Conditioner,Loving Blends,False,,https://www.drogeriedepot.nl/search?q=Garnier+Loving+Blends+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,1,39,Head & Shoulders Conditioner,Head & Shoulders,False,,https://www.drogeriedepot.nl/search?q=Head+&+Shoulders+Conditioner
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,8,40,Syoss Intense Keratin Deep Conditioner 250ml,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Intense+Keratin+Deep+Conditioner+250ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,9,41,Syoss Intense Oleo Deep Conditioner 250ml,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Intense+Oleo+Deep+Conditioner+250ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,9,42,Syoss Intense Repair Deep Conditioner 250ml,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Intense+Repair+Deep+Conditioner+250ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,9,43,Syoss Intense Color Deep Conditioner 250ml,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Intense+Color+Deep+Conditioner+250ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,9,44,Syoss Intense Curl Deep Conditioner 250ml,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Intense+Curl+Deep+Conditioner+250ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,9,45,Syoss Intense Glaze Deep Conditioner 250ml,Syoss,True,,https://www.drogeriedepot.nl/search?q=Syoss+Intense+Glaze+Deep+Conditioner+250ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,10,46,Gliss Liquid Silk Conditioner 200ml,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Liquid+Silk+Conditioner+200ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,10,47,Gliss Total Repair Conditioner 200ml,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Total+Repair+Conditioner+200ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,10,48,Gliss Ultimate Repair Conditioner 200ml,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Ultimate+Repair+Conditioner+200ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,10,49,Gliss Oil Nutritive Conditioner 200ml,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Oil+Nutritive+Conditioner+200ml
Drogeriedepot,drogeriedepot.nl,serp_fallback,fallback,10,50,Gliss Split Hair Miracle Conditioner 200ml,Gliss,True,,https://www.drogeriedepot.nl/search?q=Gliss+Split+Hair+Miracle+Conditioner+200ml
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,1,Schwarzkopf Professional Conditioner,Schwarzkopf,True,,https://www.iciparisxl.nl/search?q=schwarzkopf%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,2,Kerastase Conditioner,,False,,https://www.iciparisxl.nl/search?q=kerastase%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,3,Redken Conditioner,Redken,False,,https://www.iciparisxl.nl/search?q=redken%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,4,Olaplex Conditioner,Olaplex,False,,https://www.iciparisxl.nl/search?q=olaplex%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,5,Moroccanoil Conditioner,Moroccanoil,False,,https://www.iciparisxl.nl/search?q=moroccanoil%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,6,Wella Conditioner,Wella,False,,https://www.iciparisxl.nl/search?q=wella%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,7,System Professional Conditioner,,False,,https://www.iciparisxl.nl/search?q=system%20professional%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,8,L'Oréal Professionnel Conditioner,L'Oréal,False,,https://www.iciparisxl.nl/search?q=loreal%20professionnel%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,9,Shu Uemura Conditioner,,False,,https://www.iciparisxl.nl/search?q=shu%20uemura%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,10,Bumble and bumble Conditioner,,False,,https://www.iciparisxl.nl/search?q=bumble%20conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,11,Syoss Intense Keratin Conditioner,Syoss,True,,https://www.iciparisxl.nl/search?q=Syoss+Intense+Keratin+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,12,Syoss Oleo Conditioner,Syoss,True,,https://www.iciparisxl.nl/search?q=Syoss+Oleo+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,13,Syoss Repair Conditioner,Syoss,True,,https://www.iciparisxl.nl/search?q=Syoss+Repair+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,14,Syoss Color Conditioner,Syoss,True,,https://www.iciparisxl.nl/search?q=Syoss+Color+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,15,Syoss Curls Conditioner,Syoss,True,,https://www.iciparisxl.nl/search?q=Syoss+Curls+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,16,Syoss Glaze Conditioner,Syoss,True,,https://www.iciparisxl.nl/search?q=Syoss+Glaze+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,17,Gliss Liquid Silk Conditioner,Gliss,True,,https://www.iciparisxl.nl/search?q=Gliss+Liquid+Silk+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,18,Gliss Total Repair Conditioner,Gliss,True,,https://www.iciparisxl.nl/search?q=Gliss+Total+Repair+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,19,Gliss Ultimate Repair Conditioner,Gliss,True,,https://www.iciparisxl.nl/search?q=Gliss+Ultimate+Repair+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,20,Gliss Oil Nutritive Conditioner,Gliss,True,,https://www.iciparisxl.nl/search?q=Gliss+Oil+Nutritive+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,21,Schauma Anti-Klit Conditioner,Schauma,True,,https://www.iciparisxl.nl/search?q=Schauma+Anti-Klit+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,22,Schwarzkopf Conditioner,Schwarzkopf,True,,https://www.iciparisxl.nl/search?q=Schwarzkopf+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,23,Andrélon Oil & Care Conditioner,Andrélon,False,,https://www.iciparisxl.nl/search?q=Andrélon+Oil+&+Care+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,24,Andrélon Perfecte Krul Conditioner,Andrélon,False,,https://www.iciparisxl.nl/search?q=Andrélon+Perfecte+Krul+Conditioner
ICI Paris XL,iciparisxl.nl,serp_fallback,fallback,1,25,Andrélon Levendig Lang Conditioner,Andrélon,False,,https://www.iciparisxl.nl/search?q=Andrélon+Levendig+Lang+Conditioner
